name,latitude,longitude,datetime,windgust,windspeed,winddir,stations
calgary,51.045,-114.063,2022-01-10T07:00:00,33.9,17.4,236,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-10T08:00:00,18.4,9.4,33,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-10T09:00:00,36.9,10.8,251,"71877099999,CPST,71495099999,71526099999,71235099999,E7122,CYYC"
calgary,51.045,-114.063,2022-01-10T10:00:00,38.7,15.9,284,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-10T11:00:00,13.7,15.1,326,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-10T12:00:00,40.8,10.7,315,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-10T13:00:00,54.1,12.8,279,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-10T14:00:00,9.4,10.2,310,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-10T15:00:00,47.7,24.1,256,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-10T16:00:00,64.3,36.1,263,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-10T17:00:00,66.2,13.4,311,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-10T18:00:00,65.3,40.9,268,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-10T19:00:00,56.5,32.3,272,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-10T20:00:00,59.8,30.2,274,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-10T21:00:00,44.1,26.8,272,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-10T22:00:00,40.1,20.5,265,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-10T23:00:00,9.7,14.1,287,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-11T00:00:00,37.1,14.1,227,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T01:00:00,31.7,10.8,227,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T02:00:00,19.8,14.7,303,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-11T03:00:00,37.9,11.6,275,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T04:00:00,33.5,4.7,204,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T05:00:00,10.4,12.1,180,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-11T06:00:00,42.5,6.6,185,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T07:00:00,57.2,9.8,253,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T08:00:00,7.9,4,16,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-11T09:00:00,42.6,8.2,263,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T10:00:00,59,12.4,222,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T11:00:00,72,12.7,217,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-11T12:00:00,55.4,32.3,269,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T13:00:00,62.4,39.5,289,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T14:00:00,68,42.5,288,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-11T15:00:00,56.8,35.9,278,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T16:00:00,52.9,32.3,272,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T17:00:00,41.8,23.6,282,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-11T18:00:00,36.7,23.4,278,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T19:00:00,39.9,9.4,263,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T20:00:00,8.3,8.5,274,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-11T21:00:00,38.9,6,320,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T22:00:00,40.2,9.4,242,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-11T23:00:00,8.3,13.8,185,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-12T00:00:00,46.1,6.9,265,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T01:00:00,32.3,14.3,182,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T02:00:00,7.9,5,13,"71877099999,71495099999,71526099999,71393099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T03:00:00,16.6,8.4,236,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T04:00:00,31.7,15.3,199,"71009099999,CPST,71495099999,CYBW,71526099999,71235099999"
calgary,51.045,-114.063,2022-01-12T05:00:00,18,12.3,225,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-12T06:00:00,37.1,6.4,18,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T07:00:00,38.9,27.5,290,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T08:00:00,18.4,22.4,287,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-12T09:00:00,48,29.1,280,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T10:00:00,39.1,28.4,272,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T11:00:00,36,19.9,287,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-12T12:00:00,34.7,20.3,270,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T13:00:00,44.3,15.5,279,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T14:00:00,16.9,20,283,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-12T15:00:00,39,23.6,270,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T16:00:00,35.8,21.1,272,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T17:00:00,19.8,19.1,291,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-12T18:00:00,14,11.3,333,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T19:00:00,13.7,13.4,53,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T20:00:00,6.1,5.9,117,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-12T21:00:00,4.3,5,192,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T22:00:00,4.7,7.7,173,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-12T23:00:00,3.2,7.5,140,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-13T00:00:00,3.2,11.9,184,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T01:00:00,4.3,4.7,187,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T02:00:00,4,3.2,150,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-13T03:00:00,1.8,4.2,93,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T04:00:00,4.7,7.3,204,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T05:00:00,4.3,12.1,219,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-13T06:00:00,5.4,9.8,192,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T07:00:00,33.5,9.8,248,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T08:00:00,9.7,6,258,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-13T09:00:00,10.4,12.7,324,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T10:00:00,38.2,20.7,264,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T11:00:00,50.8,13.7,352,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-13T12:00:00,43.6,22.1,355,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T13:00:00,43,28.2,7,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T14:00:00,52.2,32.6,351,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999,E7122"
calgary,51.045,-114.063,2022-01-13T15:00:00,33.1,33.9,358,"71877099999,CPST,71495099999,71526099999,71235099999,E7122,CYYC"
calgary,51.045,-114.063,2022-01-13T16:00:00,31.9,28.6,14,"71877099999,CPST,71495099999,71526099999,71235099999,E7122,CYYC"
calgary,51.045,-114.063,2022-01-13T17:00:00,40,18,7,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999,E7122"
calgary,51.045,-114.063,2022-01-13T18:00:00,33.5,19.9,12,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T19:00:00,10.1,15.3,9,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T20:00:00,4.7,11.8,350,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-13T21:00:00,5.4,8,346,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T22:00:00,11.9,13.3,350,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-13T23:00:00,17.6,10,347,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-14T00:00:00,33.5,11.7,13,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T01:00:00,13,11.5,358,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T02:00:00,6.5,12.3,335,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-14T03:00:00,6.1,9.5,339,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T04:00:00,5.8,16,349,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T05:00:00,5,11.7,347,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-14T06:00:00,5,0.6,49,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T07:00:00,4.7,3.2,133,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T08:00:00,4,8.6,171,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-14T09:00:00,6.1,12.2,170,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T10:00:00,18.7,17,195,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T11:00:00,38.2,15.3,188,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-14T12:00:00,40.3,22.1,195,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T13:00:00,35.3,24.8,185,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T14:00:00,35.6,19.5,184,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-14T15:00:00,33.5,14.8,195,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T16:00:00,35.3,18.3,181,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T17:00:00,9.4,14.8,191,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-14T18:00:00,31.3,16.4,207,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T19:00:00,37.1,16.2,221,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T20:00:00,14.4,16.3,213,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-14T21:00:00,51.2,15.4,265,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T22:00:00,44.1,11.9,315,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-14T23:00:00,21.2,36.7,289,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-15T00:00:00,33.9,18.5,287,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T01:00:00,48.7,24.3,271,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T02:00:00,37.4,26.7,283,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-15T03:00:00,42.9,28.6,279,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T04:00:00,38.5,11.9,249,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T05:00:00,17.6,13.9,232,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-15T06:00:00,28.4,19.5,260,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T07:00:00,37.1,19.6,279,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T08:00:00,41.8,19.2,279,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-15T09:00:00,37.5,26.3,280,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T10:00:00,33.3,25.9,281,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T11:00:00,34.6,23.6,283,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-15T12:00:00,40.7,26.3,275,"71877099999,CYBW,C8540,71235099999,CWDU,71860099999,CYYC"
calgary,51.045,-114.063,2022-01-15T13:00:00,31.5,19.4,282,"71877099999,CYBW,C8540,71235099999,CWDU,71860099999,CYYC"
calgary,51.045,-114.063,2022-01-15T14:00:00,33.5,21.9,286,"71877099999,71495099999,71526099999,C8540,71393099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T15:00:00,37,25.8,284,"71877099999,CYBW,C8540,71235099999,CWDU,71860099999,CYYC"
calgary,51.045,-114.063,2022-01-15T16:00:00,37.1,23.7,281,"71877099999,CYBW,C8540,71235099999,CWDU,71860099999,CYYC"
calgary,51.045,-114.063,2022-01-15T17:00:00,7.6,21.8,284,"71877099999,71495099999,71526099999,C8540,71393099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T18:00:00,32.3,20.9,281,"71877099999,CYBW,71235099999,CWDU,71860099999,CYYC"
calgary,51.045,-114.063,2022-01-15T19:00:00,31.5,16.3,294,"71877099999,CYBW,71235099999,CWDU,71860099999,CYYC"
calgary,51.045,-114.063,2022-01-15T20:00:00,15.5,4.9,298,"71877099999,71495099999,71526099999,71393099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-15T21:00:00,33.5,8.8,308,"71877099999,CYBW,71235099999,CWDU,71860099999,CYYC"
calgary,51.045,-114.063,2022-01-15T22:00:00,32.8,10.7,2,"71877099999,CYBW,71235099999,CWDU,71860099999,CYYC"
calgary,51.045,-114.063,2022-01-15T23:00:00,14,5.8,349,"71877099999,71495099999,71526099999,71393099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T00:00:00,11.5,10.5,301,"71877099999,CYBW,71235099999,CWDU,71860099999,CYYC"
calgary,51.045,-114.063,2022-01-16T01:00:00,5.8,5.3,276,"71877099999,71009099999,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T02:00:00,6.8,8.4,223,"71877099999,71495099999,71526099999,71393099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T03:00:00,6.5,9.1,221,"71877099999,71009099999,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T04:00:00,6.1,10.7,203,"71877099999,71009099999,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T05:00:00,4.3,7.1,4,"71877099999,71495099999,71526099999,71393099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T06:00:00,3.6,1.7,23,"71877099999,71009099999,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T07:00:00,3.6,11.7,180,"71877099999,71009099999,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T08:00:00,4.7,8.6,199,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-16T09:00:00,4.7,8.1,190,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T10:00:00,6.8,5.7,186,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T11:00:00,6.1,14.4,187,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-16T12:00:00,7.9,12.1,195,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T13:00:00,7.6,13,166,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T14:00:00,8.6,13.1,170,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-16T15:00:00,6.5,7.8,175,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T16:00:00,4.7,3.8,184,"71877099999,CPST,71495099999,71526099999,C8540,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T17:00:00,5,10.2,212,"71877099999,CPST,71495099999,71526099999,C8540,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-16T18:00:00,5.4,10.7,227,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T19:00:00,31.3,6.9,200,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T20:00:00,7.6,6.4,60,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-16T21:00:00,44.3,8.3,270,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T22:00:00,37.1,18.3,279,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-16T23:00:00,14.4,20.3,298,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-17T00:00:00,43.5,26.5,287,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-17T01:00:00,56.3,30.9,286,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-17T02:00:00,20.2,27.5,281,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-01-17T03:00:00,29.8,16.6,280,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-01-17T04:00:00,31.3,18.3,292,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
